ParsedDate,States,Regions,Actual,Predicted,Absolute_Error,Percentage_Error
2020-09-03,Gujarat,WR,354.3,343.53326,10.766735839843761,3.0388754840089645
2020-09-04,Gujarat,WR,345.3,350.1666,4.866595458984364,1.4093818299983676
2020-09-05,Gujarat,WR,344.0,345.94894,1.948944091796875,0.5665535150572311
2020-10-01,Gujarat,WR,335.6,336.10132,0.5013183593749773,0.14937972567788357
2020-10-02,Gujarat,WR,330.7,311.24457,19.45543212890624,5.883106177473916
2020-10-03,Gujarat,WR,339.0,328.63058,10.369415283203125,3.058824567316556
2020-10-04,Gujarat,WR,331.1,338.911,7.811010742187477,2.3591092546624814
2020-10-05,Gujarat,WR,318.1,327.21878,9.118780517578102,2.8666395842747883
2020-11-01,Gujarat,WR,322.7,316.8858,5.814196777343739,1.8017343592636317
2020-11-02,Gujarat,WR,321.8,316.7179,5.082104492187511,1.5792742362298045
2020-11-03,Gujarat,WR,305.1,316.48676,11.386755371093727,3.7321387646980417
2020-11-04,Gujarat,WR,359.3,304.69614,54.603863525390636,15.197290154575741
2020-11-05,Gujarat,WR,366.9,344.7367,22.163305664062477,6.040693830488547
2020-12-01,Gujarat,WR,370.5,355.0039,15.49609375,4.182481443994602
2020-12-02,Gujarat,WR,377.4,358.56195,18.838049316406227,4.991534000107638
2020-12-03,Gujarat,WR,379.8,372.4274,7.372601318359386,1.9411799153131613
2020-12-04,Gujarat,WR,377.2,368.43234,8.767657470703114,2.324405480037941
2020-12-05,Gujarat,WR,362.5,363.2186,0.718597412109375,0.19823376885775862
2020-02-28,HP,NR,28.6,27.426674,1.1733261108398452,4.102538849090368
2020-02-29,HP,NR,25.8,28.901844,3.1018440246582024,12.022651258365126
2020-03-01,HP,NR,30.8,25.768858,5.0311420440673835,16.334876766452545
2020-03-02,HP,NR,31.3,30.371159,0.9288414001464851,2.9675444094136902
2020-03-03,HP,NR,27.9,31.251837,3.3518367767334,12.013751887933335
2020-03-04,HP,NR,28.8,27.502172,1.2978275299072273,4.50634558995565
2020-03-05,HP,NR,30.2,28.31634,1.8836605072021477,6.237286447689231
2020-03-13,HP,NR,30.3,28.464293,1.8357074737548835,6.05844050744186
2020-03-14,HP,NR,28.4,28.585234,0.1852336883544936,0.6522312970228649
2020-03-15,HP,NR,29.9,27.56185,2.3381504058837876,7.819901023022702
2020-03-16,HP,NR,29.9,29.387085,0.5129150390624986,1.7154349132525035
2020-03-17,HP,NR,25.0,28.925648,3.925647735595703,15.702590942382812
2020-03-18,HP,NR,28.1,24.983694,3.1163059234619155,11.090056667124253
2020-03-19,HP,NR,28.2,27.050013,1.1499874114990227,4.077969544322776
2020-03-20,HP,NR,29.8,27.539248,2.260752487182618,7.58641774222355
2020-03-21,HP,NR,29.0,28.708363,0.2916374206542969,1.0056462781182651
2020-03-22,HP,NR,11.9,28.204647,16.304647064208986,137.01384087570577
2020-03-23,HP,NR,12.4,16.020535,3.620534515380859,29.197858995006925
2020-03-24,HP,NR,12.6,13.53023,0.9302295684814457,7.382774353027346
2020-03-25,HP,NR,13.3,13.358879,0.05887908935546804,0.4426999199659251
2020-03-26,HP,NR,13.1,13.515452,0.4154523849487308,3.1713922515170294
2020-03-27,HP,NR,13.2,13.407358,0.20735816955566477,1.5708952239065517
2020-03-28,HP,NR,13.0,19.040237,6.0402374267578125,46.46336482121394
2020-03-29,HP,NR,26.4,18.142502,8.257498168945311,31.278402155095876
2020-03-30,HP,NR,27.2,24.595535,2.604464721679687,9.575237947351791
2020-03-31,HP,NR,27.9,29.405088,1.5050884246826186,5.3945821673212135
2020-04-01,HP,NR,26.5,27.755472,1.255472183227539,4.7376308801039215
2020-04-02,HP,NR,27.2,27.06793,0.1320697784423821,0.4855506560381695
2020-04-03,HP,NR,27.4,27.477856,0.0778556823730483,0.2841448261790084
2020-04-04,HP,NR,25.9,27.477856,1.5778556823730483,6.092106881749221
2020-04-05,HP,NR,27.7,25.676264,2.0237361907958977,7.305906825977971
2020-04-13,HP,NR,28.2,27.321125,0.8788749694824212,3.116577905966033
2020-04-14,HP,NR,29.3,28.135292,1.1647079467773445,3.9751124463390597
2020-04-15,HP,NR,28.2,28.15789,0.04210968017578054,0.14932510700631396
2020-04-16,HP,NR,28.7,28.008688,0.6913120269775384,2.4087527072388095
2020-04-17,HP,NR,28.0,27.956697,0.04330253601074219,0.15465191432407924
2020-04-18,HP,NR,25.1,27.139174,2.0391735076904283,8.124197241794533
2020-04-19,HP,NR,29.0,25.545591,3.454408645629883,11.911753950447872
2020-04-20,HP,NR,30.4,28.54509,1.854910278320311,6.101678547106286
2020-04-21,HP,NR,29.7,30.10822,0.40821914672851634,1.374475241510156
2020-04-22,HP,NR,26.2,29.242373,3.0423725128173835,11.612108827547265
2020-04-23,HP,NR,26.2,25.82939,0.3706104278564446,1.4145436177726893
2020-04-24,HP,NR,28.6,25.456839,3.1431613922119155,10.990074797943759
2020-04-25,HP,NR,27.6,27.885866,0.2858661651611314,1.0357469752214905
2020-04-26,HP,NR,30.3,27.358927,2.9410732269287116,9.706512300094758
2020-04-27,HP,NR,28.1,29.884832,1.784832382202147,6.351716662641092
2020-04-28,HP,NR,30.4,27.062897,3.3371032714843736,10.977313393040703
2020-04-29,HP,NR,29.0,30.111582,1.111581802368164,3.833040697821256
2020-04-30,HP,NR,30.6,27.86236,2.73763999938965,8.946535945717809
2020-05-01,HP,NR,30.1,30.043592,0.056407546997071734,0.18740048836236456
2020-05-02,HP,NR,26.8,30.098005,3.298005294799804,12.305989905969419
2020-05-03,HP,NR,16.1,26.639618,10.539617919921874,65.46346534112965
2020-05-04,HP,NR,17.6,20.015236,2.415235900878905,13.722931254993775
2020-05-05,HP,NR,18.4,19.078838,0.6788383483886733,3.689338849938442
2020-05-13,HP,NR,19.9,18.931488,0.9685119628906236,4.866894285882531
2020-05-14,HP,NR,17.4,21.192621,3.792621231079103,21.796673741833928
2020-05-15,HP,NR,19.2,19.778053,0.578053283691407,3.0106941858927447
2020-05-16,HP,NR,19.6,20.865608,1.2656082153320298,6.457184772102193
2020-05-17,HP,NR,30.2,21.746696,8.45330352783203,27.991071284212023
2020-05-18,HP,NR,30.7,29.787262,0.9127380371093743,2.973088068760177
2020-05-19,HP,NR,30.1,30.473358,0.3733581542968736,1.240392539192271
2020-05-20,HP,NR,30.5,30.399202,0.10079765319824219,0.3304841088466957
2020-05-21,HP,NR,31.1,30.379347,0.7206531524658217,2.3172127088933174
2020-05-22,HP,NR,30.3,30.897083,0.5970832824707024,1.9705718893422521
2020-05-23,HP,NR,27.5,30.016405,2.5164051055908203,9.150564020330256
2020-06-01,HP,NR,28.3,28.089722,0.2102783203125007,0.7430329339664336
2020-06-02,HP,NR,28.4,28.18525,0.21475067138671733,0.756164335868723
2020-06-03,HP,NR,29.6,28.111094,1.4889064788818374,5.030089455681883
2020-06-04,HP,NR,29.9,29.300064,0.5999359130859361,2.0064746257054717
2020-06-05,HP,NR,30.4,29.008837,1.3911632537841783,4.576194913763745
2020-07-01,HP,NR,30.0,30.040388,0.04038810729980469,0.1346270243326823
2020-07-02,HP,NR,26.4,29.303108,2.9031082153320327,10.996622027772851
2020-07-03,HP,NR,29.5,25.393883,4.106117248535156,13.919041520458157
2020-07-04,HP,NR,30.7,28.220589,2.479411315917968,8.076258358038984
2020-07-05,HP,NR,30.7,29.803574,0.8964263916015618,2.9199556729692566
2020-08-01,HP,NR,29.9,29.979431,0.07943115234375142,0.2656560279055232
2020-08-02,HP,NR,30.8,29.242151,1.5578487396240241,5.057950453324754
2020-08-03,HP,NR,31.1,29.996645,1.1033550262451186,3.5477653577013455
2020-08-04,HP,NR,28.2,30.877323,2.6773231506347663,9.4940537256552
2020-08-05,HP,NR,27.5,27.941826,0.44182586669921875,1.6066395152698865
2020-09-01,HP,NR,28.4,26.902239,1.4977611541748033,5.273806880897195
2020-09-02,HP,NR,28.2,27.941826,0.25817413330078054,0.9155111109956757
2020-09-03,HP,NR,29.4,27.941826,1.4581741333007798,4.959775963608095
2020-09-04,HP,NR,29.6,28.45086,1.1491409301757827,3.8822328722154817
2020-09-05,HP,NR,30.5,29.242151,1.2578487396240234,4.124094228275486
2020-10-01,HP,NR,27.5,29.688341,2.1883411407470703,7.957604148171164
2020-10-02,HP,NR,29.6,26.814116,2.7858844757080092,9.411771877391923
2020-10-03,HP,NR,30.6,29.062416,1.5375839233398452,5.024784063202108
2020-10-04,HP,NR,31.8,29.854109,1.945891189575196,6.119154684198729
2020-10-05,HP,NR,30.0,30.697588,0.6975879669189453,2.325293223063151
2020-11-01,HP,NR,29.9,26.069431,3.830568695068358,12.81126653869016
2020-11-02,HP,NR,29.9,28.735594,1.1644062042236314,3.8943351311827143
2020-11-03,HP,NR,25.0,28.735594,3.735593795776367,14.942375183105469
2020-11-04,HP,NR,24.9,24.8636,0.03640022277831889,0.14618563364786702
2020-11-05,HP,NR,24.7,24.8636,0.1635997772216804,0.6623472762011352
2020-12-01,HP,NR,25.4,24.555946,0.8440536499023423,3.3230458657572535
2020-12-02,HP,NR,25.8,25.285204,0.5147960662841804,1.9953335902487612
2020-12-03,HP,NR,26.2,25.534359,0.6656410217285149,2.540614586750057
2020-12-04,HP,NR,27.0,25.579111,1.420888900756836,5.262551484284578
2020-12-05,HP,NR,24.3,26.948809,2.6488086700439446,10.900447201826932
2020-02-28,Haryana,NR,162.0,157.09213,4.907867431640625,3.0295477973090277
2020-02-29,Haryana,NR,158.8,157.84631,0.9536865234375114,0.6005582641294152
2020-03-01,Haryana,NR,125.7,163.9264,38.22640686035156,30.410824869014764
2020-03-02,Haryana,NR,124.7,123.31197,1.388026428222659,1.1130925647334877
2020-03-03,Haryana,NR,120.2,123.967186,3.767185974121091,3.1340981481872636
2020-03-04,Haryana,NR,126.5,122.62651,3.8734893798828125,3.062046940618824
2020-03-05,Haryana,NR,129.7,125.47784,4.22216339111327,3.2553302938421513
2020-03-13,Haryana,NR,128.5,122.06547,6.434532165527344,5.007418027647739
2020-03-14,Haryana,NR,114.1,119.66145,5.561453247070318,4.874192153435862
2020-03-15,Haryana,NR,205.8,124.028824,81.77117614746095,39.7333217431783
2020-03-16,Haryana,NR,210.4,206.08443,4.315573120117193,2.051127908800947
2020-03-17,Haryana,NR,199.5,204.98021,5.4802093505859375,2.7469721055568606
2020-03-18,Haryana,NR,214.9,195.0941,19.805899047851568,9.216332735156616
2020-03-19,Haryana,NR,207.9,208.83015,0.9301544189453068,0.44740472291741545
2020-03-20,Haryana,NR,210.1,202.38785,7.712152099609369,3.670705425801699
2020-03-21,Haryana,NR,214.6,203.68202,10.917977905273432,5.087594550453603
2020-03-22,Haryana,NR,74.2,157.1742,82.9741943359375,111.82505975193733
2020-03-23,Haryana,NR,75.8,70.54505,5.254948425292966,6.932649637589665
2020-03-24,Haryana,NR,73.2,78.570244,5.370243835449216,7.336398682307673
2020-03-25,Haryana,NR,70.3,73.7151,3.4151031494140653,4.857899216805214
2020-03-26,Haryana,NR,73.8,68.589355,5.210644531249997,7.060493944783194
2020-03-27,Haryana,NR,76.7,71.53324,5.166758728027347,6.7363216793055365
2020-03-28,Haryana,NR,79.3,81.74348,2.443476867675784,3.0813075254423508
2020-03-29,Haryana,NR,115.6,120.25247,4.652471923828131,4.024629691892847
2020-03-30,Haryana,NR,118.0,121.54476,3.5447616577148438,3.0040353031481724
2020-03-31,Haryana,NR,119.6,128.44421,8.844213867187506,7.3948276481500885
2020-04-01,Haryana,NR,112.8,122.75995,9.959948730468753,8.829741782330455
2020-04-02,Haryana,NR,114.7,122.20661,7.506611633300778,6.544561144987601
2020-04-03,Haryana,NR,114.3,114.83356,0.5335571289062528,0.4668041372758118
2020-04-04,Haryana,NR,102.6,112.34036,9.74036254882813,9.493530749345156
2020-04-05,Haryana,NR,107.6,99.980644,7.619355773925776,7.0811856634997925
2020-04-13,Haryana,NR,116.5,104.20662,12.293380737304688,10.552258143609174
2020-04-14,Haryana,NR,121.2,106.26835,14.931651306152347,12.319844312006886
2020-04-15,Haryana,NR,125.1,111.99587,13.1041275024414,10.47492206430168
2020-04-16,Haryana,NR,125.6,121.201485,4.398515319824213,3.5020026431721445
2020-04-17,Haryana,NR,124.3,121.30336,2.9966400146484347,2.410812562066319
2020-04-18,Haryana,NR,116.8,127.34136,10.541361999511722,9.025138698212091
2020-04-19,Haryana,NR,123.4,124.04303,0.6430297851562443,0.5210938291379613
2020-04-20,Haryana,NR,126.5,133.48941,6.989410400390625,5.525225612957016
2020-04-21,Haryana,NR,125.3,132.49944,7.19943542480469,5.745758519397199
2020-04-22,Haryana,NR,129.7,131.43361,1.7336090087890739,1.3366299219653617
2020-04-23,Haryana,NR,115.0,132.01753,17.017532348632812,14.797854216202447
2020-04-24,Haryana,NR,120.0,127.14344,7.143440246582031,5.952866872151693
2020-04-25,Haryana,NR,111.6,129.1052,17.50519409179688,15.68565778834846
2020-04-26,Haryana,NR,189.3,117.03156,72.26843719482423,38.17667046741903
2020-04-27,Haryana,NR,184.2,185.36499,1.1649902343750114,0.632459410627042
2020-04-28,Haryana,NR,189.4,179.32622,10.073782348632818,5.3187868788980035
2020-04-29,Haryana,NR,185.1,186.14972,1.0497192382812557,0.5671092589309863
2020-04-30,Haryana,NR,183.5,185.90436,2.40435791015625,1.3102767902758856
2020-05-01,Haryana,NR,187.4,176.5225,10.877493286132818,5.804425446175463
2020-05-02,Haryana,NR,179.9,184.53477,4.634774780273432,2.5763061591292007
2020-05-03,Haryana,NR,89.5,150.18582,60.685821533203125,67.80538718793645
2020-05-04,Haryana,NR,91.0,97.21472,6.2147216796875,6.829364483173077
2020-05-05,Haryana,NR,108.2,96.26578,11.934222412109378,11.029780417846005
2020-05-13,Haryana,NR,106.9,111.941124,5.041123962402338,4.715738037794516
2020-05-14,Haryana,NR,109.1,114.7415,5.641500854492193,5.17094487121191
2020-05-15,Haryana,NR,120.2,113.818016,6.381983947753909,5.309470838397594
2020-05-16,Haryana,NR,126.3,121.16339,5.136608886718747,4.066990409120148
2020-05-17,Haryana,NR,123.6,129.3061,5.706106567382818,4.616591073934319
2020-05-18,Haryana,NR,128.5,128.80496,0.304962158203125,0.2373246367339494
2020-05-19,Haryana,NR,131.6,130.0614,1.5385986328124943,1.169147897273932
2020-05-20,Haryana,NR,131.6,134.47105,2.871054077148443,2.181652034307328
2020-05-21,Haryana,NR,133.0,134.20032,1.2003173828125,0.9024942727913534
2020-05-22,Haryana,NR,131.6,136.05424,4.454244995117193,3.3846846467455878
2020-05-23,Haryana,NR,122.9,134.93204,12.03203735351562,9.790103623690495
2020-06-01,Haryana,NR,109.1,133.81346,24.713461303710943,22.652118518525157
2020-06-02,Haryana,NR,115.8,119.88196,4.081958007812503,3.5250069152094152
2020-06-03,Haryana,NR,118.6,119.57087,0.9708694458007869,0.8186083016870042
2020-06-04,Haryana,NR,119.4,122.19776,2.7977615356445256,2.3431838656989323
2020-06-05,Haryana,NR,121.6,120.90024,0.6997619628906193,0.5754621405350488
2020-07-01,Haryana,NR,120.5,126.03955,5.53955078125,4.597137577800829
2020-07-02,Haryana,NR,109.0,128.66006,19.660064697265625,18.036756602995986
2020-07-03,Haryana,NR,204.6,128.63467,75.96532592773437,37.128702799479164
2020-07-04,Haryana,NR,215.7,202.94922,12.750781249999989,5.911349675475193
2020-07-05,Haryana,NR,217.8,215.09544,2.704556274414074,1.2417613748457639
2020-08-01,Haryana,NR,208.0,212.77489,4.7748870849609375,2.2956187908466044
2020-08-02,Haryana,NR,209.3,204.5079,4.792095947265636,2.2895823923868304
2020-08-03,Haryana,NR,209.1,204.61865,4.481347656249994,2.1431600460306046
2020-08-04,Haryana,NR,198.2,206.63235,8.432354736328136,4.254467576351229
2020-08-05,Haryana,NR,110.4,159.63379,49.233789062499994,44.595823426177525
2020-09-01,Haryana,NR,119.5,104.43018,15.069816589355469,12.610725179376962
2020-09-02,Haryana,NR,114.0,120.10442,6.104423522949219,5.354757476271244
2020-09-03,Haryana,NR,97.2,117.595985,20.395985412597653,20.98352408703462
2020-09-04,Haryana,NR,87.6,111.65508,24.055082702636724,27.460140071503115
2020-09-05,Haryana,NR,99.1,87.578125,11.521874999999994,11.626513622603426
2020-10-01,Haryana,NR,93.2,101.484566,8.284565734863278,8.88901902882326
2020-10-02,Haryana,NR,228.1,128.80907,99.29093322753906,43.529563010758025
2020-10-03,Haryana,NR,223.9,227.13036,3.230355834960932,1.4427672331223456
2020-10-04,Haryana,NR,237.2,224.78874,12.411257934570301,5.232402164658644
2020-10-05,Haryana,NR,208.2,235.83226,27.63226013183595,13.271978929796328
2020-11-01,Haryana,NR,205.8,202.31949,3.4805114746093864,1.691210629061898
2020-11-02,Haryana,NR,210.4,208.18413,2.215872192382818,1.0531711940982977
2020-11-03,Haryana,NR,199.5,205.94514,6.4451446533203125,3.230648949032738
2020-11-04,Haryana,NR,117.9,162.66496,44.76496276855468,37.968585893600235
2020-11-05,Haryana,NR,124.0,112.57442,11.425582885742188,9.21417974656628
2020-12-01,Haryana,NR,126.0,119.885086,6.1149139404296875,4.853106301928324
2020-12-02,Haryana,NR,127.3,122.8061,4.493901062011716,3.530165798909439
2020-12-03,Haryana,NR,129.7,125.617905,4.082095336914051,3.1473364201341956
2020-12-04,Haryana,NR,128.4,125.461494,2.9385055541992244,2.2885557275694897
2020-12-05,Haryana,NR,111.2,125.59562,14.395619201660153,12.945700720917403
2020-02-28,J&K,NR,43.4,44.66851,1.2685104370117202,2.922835108321936
2020-02-29,J&K,NR,46.5,45.85115,0.6488494873046875,1.395375241515457
2020-03-01,J&K,NR,52.0,45.20763,6.792369842529297,13.062249697171724
2020-03-02,J&K,NR,49.9,48.084564,1.8154357910156236,3.638147877786821
2020-03-03,J&K,NR,51.9,47.967514,3.932485961914061,7.577044242608981
2020-03-04,J&K,NR,53.8,47.89336,5.906639862060544,10.97888450197127
2020-03-05,J&K,NR,53.2,54.26129,1.0612915039062472,1.994908841929036
2020-03-13,J&K,NR,52.5,52.15861,0.3413887023925781,0.6502641950334821
2020-03-14,J&K,NR,47.6,52.279556,4.679556274414061,9.831000576500127
2020-03-15,J&K,NR,41.9,45.731007,3.8310066223144545,9.143213895738555
2020-03-16,J&K,NR,41.0,43.61055,2.6105499267578125,6.367194943311738
2020-03-17,J&K,NR,43.0,42.065784,0.9342155456542969,2.172594292219295
2020-03-18,J&K,NR,44.1,42.80492,1.2950798034667983,2.9366888967501095
2020-03-19,J&K,NR,40.8,43.759083,2.959082794189456,7.252653907327098
2020-03-20,J&K,NR,42.0,41.650436,0.3495635986328125,0.8322942824590774
2020-03-21,J&K,NR,42.4,42.5149,0.11490020751953267,0.27099105547059593
2020-03-22,J&K,NR,40.7,42.73443,2.034428405761716,4.998595591552127
2020-03-23,J&K,NR,40.6,41.878864,1.2788642883300767,3.1499120402218637
2020-03-24,J&K,NR,43.4,41.7776,1.6224006652832017,3.7382503808368703
2020-03-25,J&K,NR,42.9,43.438656,0.5386558532714858,1.255608049583883
2020-03-26,J&K,NR,41.2,42.436523,1.2365234374999972,3.001270479368925
2020-03-27,J&K,NR,41.7,41.458,0.2419998168945341,0.5803352923130314
2020-03-28,J&K,NR,43.7,43.566093,0.1339065551757841,0.30642232305671413
2020-03-29,J&K,NR,43.6,46.705845,3.105844879150389,7.123497429244012
2020-03-30,J&K,NR,43.3,43.494442,0.19444198608398722,0.4490577045819567
2020-03-31,J&K,NR,40.1,46.32079,6.220789337158202,15.513190366978058
2020-04-01,J&K,NR,17.8,41.387005,23.58700485229492,132.51126321514
2020-04-02,J&K,NR,18.9,21.743916,2.8439155578613295,15.047172263816561
2020-04-03,J&K,NR,24.5,22.582829,1.9171714782714844,7.825189707230548
2020-04-04,J&K,NR,31.3,27.006376,4.2936237335205085,13.71764771092814
2020-04-05,J&K,NR,48.5,34.151638,14.34836196899414,29.584251482462147
2020-04-13,J&K,NR,48.4,44.750793,3.6492065429687486,7.539682940018076
2020-04-14,J&K,NR,46.9,44.91561,1.9843887329101548,4.231106040320159
2020-04-15,J&K,NR,46.0,44.54053,1.4594688415527344,3.1727583512015967
2020-04-16,J&K,NR,47.9,44.47623,3.423769378662108,7.1477440055576364
2020-04-17,J&K,NR,46.4,45.093323,1.3066772460937486,2.8161147545123892
2020-04-18,J&K,NR,45.3,44.528732,0.7712677001953097,1.7025777046254076
2020-04-19,J&K,NR,49.6,43.19078,6.409219360351564,12.92181322651525
2020-04-20,J&K,NR,50.8,45.873177,4.926823425292966,9.698471309631824
2020-04-21,J&K,NR,51.0,46.008965,4.991035461425781,9.786344042011336
2020-04-22,J&K,NR,29.2,46.24454,17.04454116821289,58.3717163294962
2020-04-23,J&K,NR,35.9,32.26524,3.6347602844238267,10.12468045800509
2020-04-24,J&K,NR,42.8,37.827656,4.972344207763669,11.617626653653433
2020-04-25,J&K,NR,46.4,42.893402,3.5065979003906236,7.55732306118669
2020-04-26,J&K,NR,42.6,45.613995,3.0139945983886705,7.075104691053216
2020-04-27,J&K,NR,42.4,42.959618,0.5596176147460952,1.3198528649672057
2020-04-28,J&K,NR,47.6,42.467064,5.132936096191408,10.783479193679428
2020-04-29,J&K,NR,47.5,47.082542,0.41745758056640625,0.878858064350329
2020-04-30,J&K,NR,47.9,46.50963,1.390371704101561,2.9026549146170377
2020-05-01,J&K,NR,47.5,47.082684,0.4173164367675781,0.8785609195106908
2020-05-02,J&K,NR,46.0,46.445366,0.44536590576171875,0.9681867516559103
2020-05-03,J&K,NR,37.8,45.803932,8.003932189941409,21.17442378291378
2020-05-04,J&K,NR,38.7,40.98221,2.282208251953122,5.897178945615302
2020-05-05,J&K,NR,40.7,40.917248,0.21724777221679403,0.533778310114973
2020-05-13,J&K,NR,39.2,41.95502,2.755020904541013,7.028114552400543
2020-05-14,J&K,NR,41.9,40.704662,1.1953376770019517,2.8528345513173075
2020-05-15,J&K,NR,44.1,42.636055,1.4639450073242202,3.3196031912113835
2020-05-16,J&K,NR,42.9,43.83869,0.9386917114257827,2.188092567426067
2020-05-17,J&K,NR,50.2,46.24395,3.956050109863284,7.880577908094192
2020-05-18,J&K,NR,53.6,47.692432,5.907567596435548,11.021581336633485
2020-05-19,J&K,NR,50.2,54.01781,3.8178108215332003,7.605200839707569
2020-05-20,J&K,NR,49.7,47.575726,2.124274444580081,4.274194053481048
2020-05-21,J&K,NR,51.1,47.623547,3.4764533996582045,6.803235615769481
2020-05-22,J&K,NR,50.7,47.2606,3.439398956298831,6.783824371398088
2020-05-23,J&K,NR,49.9,47.2606,2.6393989562988267,5.289376665929513
2020-06-01,J&K,NR,44.3,48.838116,4.538115692138675,10.244053481125677
2020-06-02,J&K,NR,44.4,45.02831,0.6283088684082045,1.4151100639824428
2020-06-03,J&K,NR,45.3,44.855057,0.44494323730468466,0.9822146518867212
2020-06-04,J&K,NR,46.4,44.855057,1.544943237304686,3.3296190459152717
