ParsedDate,States,Actual,Predicted,Residual,Absolute_Error
2020-04-19,Goa,10.8,10.310214,0.4897859573364265,0.4897859573364265
2020-04-20,Goa,11.7,11.089556,0.610444259643554,0.610444259643554
2020-04-21,Goa,12.3,12.076907,0.2230928421020515,0.2230928421020515
2020-04-22,Goa,12.3,12.4312725,-0.13127250671386648,0.13127250671386648
2020-04-23,Goa,12.3,12.4312725,-0.13127250671386648,0.13127250671386648
2020-04-24,Goa,12.3,12.3113575,-0.011357498168944602,0.011357498168944602
2020-04-25,Goa,12.3,12.27576,0.024240303039551492,0.024240303039551492
2020-04-26,Goa,12.3,12.409391,-0.10939140319824148,0.10939140319824148
2020-04-27,Goa,12.3,12.195047,0.10495262145996165,0.10495262145996165
2020-04-28,Goa,12.0,12.167941,-0.16794109344482422,0.16794109344482422
2020-04-29,Goa,11.9,12.144426,-0.24442634582519496,0.24442634582519496
2020-04-30,Goa,11.9,11.101063,0.7989372253417972,0.7989372253417972
2020-05-01,Goa,11.9,11.96993,-0.06992969512939418,0.06992969512939418
2020-05-02,Goa,11.9,12.194901,-0.29490146636962855,0.29490146636962855
2020-05-03,Goa,9.4,12.128267,-2.7282672882080075,2.7282672882080075
2020-05-04,Goa,10.5,10.583109,-0.08310890197753906,0.08310890197753906
2020-05-05,Goa,10.6,11.081282,-0.48128166198730504,0.48128166198730504
2020-05-13,Goa,10.4,11.00328,-0.6032796859741207,0.6032796859741207
2020-05-14,Goa,10.6,10.703045,-0.10304489135742223,0.10304489135742223
2020-05-15,Goa,10.6,10.650367,-0.0503667831420902,0.0503667831420902
2020-05-16,Goa,10.4,10.898842,-0.4988418579101559,0.4988418579101559
2020-05-17,Goa,9.5,11.438577,-1.9385766983032227,1.9385766983032227
2020-05-18,Goa,10.0,10.316251,-0.3162508010864258,0.3162508010864258
2020-05-19,Goa,10.0,10.814424,-0.8144235610961914,0.8144235610961914
2020-05-20,Goa,9.8,10.740268,-0.9402677536010735,0.9402677536010735
2020-05-21,Goa,9.6,10.289916,-0.689916038513184,0.689916038513184
2020-05-22,Goa,9.6,10.144898,-0.5448984146118168,0.5448984146118168
2020-05-23,Goa,8.3,10.144898,-1.8448984146118157,1.8448984146118157
2020-06-01,Goa,12.4,9.962084,2.43791618347168,2.43791618347168
2020-06-02,Goa,12.4,12.737316,-0.3373161315917965,0.3373161315917965
2020-06-03,Goa,12.4,12.66316,-0.26316032409667933,0.26316032409667933
2020-06-04,Goa,12.4,12.66316,-0.26316032409667933,0.26316032409667933
2020-06-05,Goa,12.5,12.371936,0.12806415557861328,0.12806415557861328
2020-07-01,Goa,12.3,12.529962,-0.22996158599853445,0.22996158599853445
2020-07-02,Goa,12.3,12.708943,-0.4089433670043938,0.4089433670043938
2020-07-03,Goa,8.8,12.366323,-3.5663234710693352,3.5663234710693352
2020-07-04,Goa,8.8,9.553029,-0.7530290603637688,0.7530290603637688
2020-07-05,Goa,8.8,9.4984455,-0.6984455108642571,0.6984455108642571
2020-08-01,Goa,10.2,9.828293,0.3717071533203118,0.3717071533203118
2020-08-02,Goa,10.2,10.92512,-0.7251203536987312,0.7251203536987312
2020-08-03,Goa,10.2,11.074075,-0.8740747451782234,0.8740747451782234
2020-08-04,Goa,10.2,11.074075,-0.8740747451782234,0.8740747451782234
2020-08-05,Goa,10.9,10.999919,-0.09991893768310511,0.09991893768310511
2020-09-01,Goa,11.0,11.149338,-0.1493377685546875,0.1493377685546875
2020-09-02,Goa,11.0,11.300154,-0.3001537322998047,0.3001537322998047
2020-09-03,Goa,10.4,11.300154,-0.9001537322998043,0.9001537322998043
2020-09-04,Goa,10.4,10.979704,-0.5797039031982418,0.5797039031982418
2020-09-05,Goa,10.4,10.979704,-0.5797039031982418,0.5797039031982418
2020-10-01,Goa,9.2,10.268794,-1.0687940597534187,1.0687940597534187
2020-10-02,Goa,10.0,9.975378,0.024621963500976562,0.024621963500976562
2020-10-03,Goa,10.0,10.473551,-0.47355079650878906,0.47355079650878906
2020-10-04,Goa,10.0,10.418967,-0.41896724700927734,0.41896724700927734
2020-10-05,Goa,10.0,10.567922,-0.5679216384887695,0.5679216384887695
2020-11-01,Goa,10.0,9.00573,0.9942703247070312,0.9942703247070312
2020-11-02,Goa,10.0,10.22492,-0.22492027282714844,0.22492027282714844
2020-11-03,Goa,10.5,10.22492,0.27507972717285156,0.27507972717285156
2020-11-04,Goa,12.0,10.150764,1.8492355346679688,1.8492355346679688
2020-11-05,Goa,12.0,11.819051,0.18094921112060547,0.18094921112060547
2020-12-01,Goa,12.0,11.836944,0.1630563735961914,0.1630563735961914
2020-12-02,Goa,12.0,11.994209,0.00579071044921875,0.00579071044921875
2020-12-03,Goa,12.0,12.243363,-0.2433633804321289,0.2433633804321289
2020-12-04,Goa,12.0,12.223148,-0.22314834594726562,0.22314834594726562
2020-12-05,Goa,12.0,12.171753,-0.1717529296875,0.1717529296875
2020-02-28,Gujarat,370.7,368.67282,2.0271789550781136,2.0271789550781136
2020-02-29,Gujarat,364.2,354.64322,9.556781005859364,9.556781005859364
2020-03-01,Gujarat,318.9,336.25858,-17.358575439453148,17.358575439453148
2020-03-02,Gujarat,324.5,312.62833,11.871673583984375,11.871673583984375
2020-03-03,Gujarat,320.9,319.27872,1.6212829589843523,1.6212829589843523
2020-03-04,Gujarat,317.8,321.33508,-3.5350830078124886,3.5350830078124886
2020-03-05,Gujarat,313.9,319.8701,-5.970086669921898,5.970086669921898
2020-03-13,Gujarat,327.6,317.99945,9.600549316406273,9.600549316406273
2020-03-14,Gujarat,326.9,330.06516,-3.1651550292968977,3.1651550292968977
2020-03-15,Gujarat,322.7,326.01263,-3.3126342773437614,3.3126342773437614
2020-03-16,Gujarat,321.8,329.8054,-8.005389404296864,8.005389404296864
2020-03-17,Gujarat,305.1,329.8904,-24.790411376953102,24.790411376953102
2020-03-18,Gujarat,331.7,306.98056,24.719439697265614,24.719439697265614
2020-03-19,Gujarat,340.4,330.94397,9.456030273437477,9.456030273437477
2020-03-20,Gujarat,344.5,339.1458,5.35418701171875,5.35418701171875
2020-03-21,Gujarat,354.4,344.0634,10.336614990234352,10.336614990234352
2020-03-22,Gujarat,231.4,351.29697,-119.89696655273437,119.89696655273437
2020-03-23,Gujarat,240.2,259.68655,-19.486553955078136,19.486553955078136
2020-03-24,Gujarat,242.8,249.51768,-6.717684936523426,6.717684936523426
2020-03-25,Gujarat,241.1,250.33646,-9.23645629882813,9.23645629882813
2020-03-26,Gujarat,243.8,240.43845,3.3615539550781364,3.3615539550781364
2020-03-27,Gujarat,246.0,249.10365,-3.1036529541015625,3.1036529541015625
2020-03-28,Gujarat,247.4,269.47867,-22.07866821289062,22.07866821289062
2020-03-29,Gujarat,284.8,279.92505,4.874951171875011,4.874951171875011
2020-03-30,Gujarat,289.3,293.38974,-4.089739990234364,4.089739990234364
2020-03-31,Gujarat,293.8,297.52618,-3.7261840820312386,3.7261840820312386
2020-04-01,Gujarat,285.2,279.87936,5.320635986328114,5.320635986328114
2020-04-02,Gujarat,285.4,288.23224,-2.8322387695312727,2.8322387695312727
2020-04-03,Gujarat,292.8,286.86807,5.931927490234386,5.931927490234386
2020-04-04,Gujarat,287.8,286.86807,0.9319274902343864,0.9319274902343864
2020-04-05,Gujarat,317.1,284.83426,32.2657409667969,32.2657409667969
2020-04-13,Gujarat,327.0,316.63443,10.365570068359375,10.365570068359375
2020-04-14,Gujarat,330.1,322.11078,7.989221191406273,7.989221191406273
2020-04-15,Gujarat,336.8,329.6535,7.146496582031261,7.146496582031261
2020-04-16,Gujarat,337.4,333.2948,4.105200195312477,4.105200195312477
2020-04-17,Gujarat,332.8,330.5456,2.2544067382812614,2.2544067382812614
2020-04-18,Gujarat,325.8,329.82697,-4.026965332031239,4.026965332031239
2020-04-19,Gujarat,326.3,330.0252,-3.7252075195312386,3.7252075195312386
2020-04-20,Gujarat,332.1,330.69302,1.4069763183593977,1.4069763183593977
2020-04-21,Gujarat,327.1,339.60587,-12.505865478515602,12.505865478515602
2020-04-22,Gujarat,320.1,331.03555,-10.935552978515602,10.935552978515602
2020-04-23,Gujarat,320.1,331.03555,-10.935552978515602,10.935552978515602
2020-04-24,Gujarat,314.9,329.4986,-14.598596191406273,14.598596191406273
2020-04-25,Gujarat,301.0,328.42996,-27.429962158203125,27.429962158203125
2020-04-26,Gujarat,390.7,310.42093,80.27907104492186,80.27907104492186
2020-04-27,Gujarat,394.8,383.74957,11.050427246093761,11.050427246093761
2020-04-28,Gujarat,387.9,375.10202,12.797979736328102,12.797979736328102
2020-04-29,Gujarat,395.0,380.01624,14.9837646484375,14.9837646484375
2020-04-30,Gujarat,400.8,374.53842,26.261578369140636,26.261578369140636
2020-05-01,Gujarat,398.1,377.2476,20.852410888671898,20.852410888671898
2020-05-02,Gujarat,387.1,373.82123,13.278771972656273,13.278771972656273
2020-05-03,Gujarat,289.9,348.88983,-58.98983154296877,58.98983154296877
2020-05-04,Gujarat,294.1,289.97708,4.122918701171898,4.122918701171898
2020-05-05,Gujarat,294.8,284.31793,10.482067871093761,10.482067871093761
2020-05-13,Gujarat,300.2,302.34338,-2.1433837890625114,2.1433837890625114
2020-05-14,Gujarat,303.6,302.2859,1.3141113281250227,1.3141113281250227
2020-05-15,Gujarat,304.0,307.33322,-3.333221435546875,3.333221435546875
2020-05-16,Gujarat,302.8,306.79074,-3.9907409667968636,3.9907409667968636
2020-05-17,Gujarat,332.1,326.83783,5.262170410156273,5.262170410156273
2020-05-18,Gujarat,333.9,336.49548,-2.5954833984375227,2.5954833984375227
2020-05-19,Gujarat,332.6,335.6242,-3.0242065429687273,3.0242065429687273
2020-05-20,Gujarat,337.0,335.55005,1.449951171875,1.449951171875
2020-05-21,Gujarat,337.3,335.74976,1.5502441406250114,1.5502441406250114
2020-05-22,Gujarat,333.9,330.48212,3.4178833007812273,3.4178833007812273
2020-05-23,Gujarat,318.9,330.203,-11.303002929687523,11.303002929687523
2020-06-01,Gujarat,330.3,315.56427,14.735729980468761,14.735729980468761
2020-06-02,Gujarat,331.3,326.6662,4.633801269531261,4.633801269531261
2020-06-03,Gujarat,330.8,326.93115,3.8688476562500114,3.8688476562500114
2020-06-04,Gujarat,336.3,328.25912,8.040875244140636,8.040875244140636
2020-06-05,Gujarat,331.9,327.7798,4.120214843749977,4.120214843749977
2020-07-01,Gujarat,325.8,328.8306,-3.0305969238281136,3.0305969238281136
2020-07-02,Gujarat,312.0,318.43546,-6.435455322265625,6.435455322265625
2020-07-03,Gujarat,289.7,313.21527,-23.51527099609376,23.51527099609376
2020-07-04,Gujarat,297.9,289.03827,8.861730957031227,8.861730957031227
2020-07-05,Gujarat,296.8,305.03717,-8.237170410156239,8.237170410156239
2020-08-01,Gujarat,288.7,300.35248,-11.652478027343761,11.652478027343761
2020-08-02,Gujarat,292.4,289.2986,3.1013854980468523,3.1013854980468523
2020-08-03,Gujarat,294.3,289.35123,4.948773193359386,4.948773193359386
2020-08-04,Gujarat,276.3,286.03394,-9.733935546874989,9.733935546874989
2020-08-05,Gujarat,360.1,287.34848,72.75151977539065,72.75151977539065
2020-09-01,Gujarat,363.1,343.42636,19.673638916015648,19.673638916015648
2020-09-02,Gujarat,356.5,360.15607,-3.65606689453125,3.65606689453125
2020-09-03,Gujarat,354.3,343.53326,10.766735839843761,10.766735839843761
2020-09-04,Gujarat,345.3,350.1666,-4.866595458984364,4.866595458984364
2020-09-05,Gujarat,344.0,345.94894,-1.948944091796875,1.948944091796875
2020-10-01,Gujarat,335.6,336.10132,-0.5013183593749773,0.5013183593749773
2020-10-02,Gujarat,330.7,311.24457,19.45543212890624,19.45543212890624
2020-10-03,Gujarat,339.0,328.63058,10.369415283203125,10.369415283203125
2020-10-04,Gujarat,331.1,338.911,-7.811010742187477,7.811010742187477
2020-10-05,Gujarat,318.1,327.21878,-9.118780517578102,9.118780517578102
2020-11-01,Gujarat,322.7,316.8858,5.814196777343739,5.814196777343739
2020-11-02,Gujarat,321.8,316.7179,5.082104492187511,5.082104492187511
2020-11-03,Gujarat,305.1,316.48676,-11.386755371093727,11.386755371093727
2020-11-04,Gujarat,359.3,304.69614,54.603863525390636,54.603863525390636
2020-11-05,Gujarat,366.9,344.7367,22.163305664062477,22.163305664062477
2020-12-01,Gujarat,370.5,355.0039,15.49609375,15.49609375
2020-12-02,Gujarat,377.4,358.56195,18.838049316406227,18.838049316406227
2020-12-03,Gujarat,379.8,372.4274,7.372601318359386,7.372601318359386
2020-12-04,Gujarat,377.2,368.43234,8.767657470703114,8.767657470703114
2020-12-05,Gujarat,362.5,363.2186,-0.718597412109375,0.718597412109375
2020-02-28,HP,28.6,27.426674,1.1733261108398452,1.1733261108398452
2020-02-29,HP,25.8,28.901844,-3.1018440246582024,3.1018440246582024
2020-03-01,HP,30.8,25.768858,5.0311420440673835,5.0311420440673835
2020-03-02,HP,31.3,30.371159,0.9288414001464851,0.9288414001464851
2020-03-03,HP,27.9,31.251837,-3.3518367767334,3.3518367767334
2020-03-04,HP,28.8,27.502172,1.2978275299072273,1.2978275299072273
2020-03-05,HP,30.2,28.31634,1.8836605072021477,1.8836605072021477
2020-03-13,HP,30.3,28.464293,1.8357074737548835,1.8357074737548835
2020-03-14,HP,28.4,28.585234,-0.1852336883544936,0.1852336883544936
2020-03-15,HP,29.9,27.56185,2.3381504058837876,2.3381504058837876
2020-03-16,HP,29.9,29.387085,0.5129150390624986,0.5129150390624986
2020-03-17,HP,25.0,28.925648,-3.925647735595703,3.925647735595703
2020-03-18,HP,28.1,24.983694,3.1163059234619155,3.1163059234619155
2020-03-19,HP,28.2,27.050013,1.1499874114990227,1.1499874114990227
2020-03-20,HP,29.8,27.539248,2.260752487182618,2.260752487182618
2020-03-21,HP,29.0,28.708363,0.2916374206542969,0.2916374206542969
2020-03-22,HP,11.9,28.204647,-16.304647064208986,16.304647064208986
2020-03-23,HP,12.4,16.020535,-3.620534515380859,3.620534515380859
2020-03-24,HP,12.6,13.53023,-0.9302295684814457,0.9302295684814457
2020-03-25,HP,13.3,13.358879,-0.05887908935546804,0.05887908935546804
2020-03-26,HP,13.1,13.515452,-0.4154523849487308,0.4154523849487308
2020-03-27,HP,13.2,13.407358,-0.20735816955566477,0.20735816955566477
2020-03-28,HP,13.0,19.040237,-6.0402374267578125,6.0402374267578125
2020-03-29,HP,26.4,18.142502,8.257498168945311,8.257498168945311
2020-03-30,HP,27.2,24.595535,2.604464721679687,2.604464721679687
2020-03-31,HP,27.9,29.405088,-1.5050884246826186,1.5050884246826186
2020-04-01,HP,26.5,27.755472,-1.255472183227539,1.255472183227539
2020-04-02,HP,27.2,27.06793,0.1320697784423821,0.1320697784423821
2020-04-03,HP,27.4,27.477856,-0.0778556823730483,0.0778556823730483
2020-04-04,HP,25.9,27.477856,-1.5778556823730483,1.5778556823730483
2020-04-05,HP,27.7,25.676264,2.0237361907958977,2.0237361907958977
2020-04-13,HP,28.2,27.321125,0.8788749694824212,0.8788749694824212
2020-04-14,HP,29.3,28.135292,1.1647079467773445,1.1647079467773445
2020-04-15,HP,28.2,28.15789,0.04210968017578054,0.04210968017578054
2020-04-16,HP,28.7,28.008688,0.6913120269775384,0.6913120269775384
2020-04-17,HP,28.0,27.956697,0.04330253601074219,0.04330253601074219
2020-04-18,HP,25.1,27.139174,-2.0391735076904283,2.0391735076904283
2020-04-19,HP,29.0,25.545591,3.454408645629883,3.454408645629883
2020-04-20,HP,30.4,28.54509,1.854910278320311,1.854910278320311
2020-04-21,HP,29.7,30.10822,-0.40821914672851634,0.40821914672851634
2020-04-22,HP,26.2,29.242373,-3.0423725128173835,3.0423725128173835
2020-04-23,HP,26.2,25.82939,0.3706104278564446,0.3706104278564446
2020-04-24,HP,28.6,25.456839,3.1431613922119155,3.1431613922119155
2020-04-25,HP,27.6,27.885866,-0.2858661651611314,0.2858661651611314
2020-04-26,HP,30.3,27.358927,2.9410732269287116,2.9410732269287116
2020-04-27,HP,28.1,29.884832,-1.784832382202147,1.784832382202147
2020-04-28,HP,30.4,27.062897,3.3371032714843736,3.3371032714843736
2020-04-29,HP,29.0,30.111582,-1.111581802368164,1.111581802368164
2020-04-30,HP,30.6,27.86236,2.73763999938965,2.73763999938965
2020-05-01,HP,30.1,30.043592,0.056407546997071734,0.056407546997071734
2020-05-02,HP,26.8,30.098005,-3.298005294799804,3.298005294799804
2020-05-03,HP,16.1,26.639618,-10.539617919921874,10.539617919921874
2020-05-04,HP,17.6,20.015236,-2.415235900878905,2.415235900878905
2020-05-05,HP,18.4,19.078838,-0.6788383483886733,0.6788383483886733
2020-05-13,HP,19.9,18.931488,0.9685119628906236,0.9685119628906236
2020-05-14,HP,17.4,21.192621,-3.792621231079103,3.792621231079103
2020-05-15,HP,19.2,19.778053,-0.578053283691407,0.578053283691407
2020-05-16,HP,19.6,20.865608,-1.2656082153320298,1.2656082153320298
2020-05-17,HP,30.2,21.746696,8.45330352783203,8.45330352783203
2020-05-18,HP,30.7,29.787262,0.9127380371093743,0.9127380371093743
2020-05-19,HP,30.1,30.473358,-0.3733581542968736,0.3733581542968736
2020-05-20,HP,30.5,30.399202,0.10079765319824219,0.10079765319824219
2020-05-21,HP,31.1,30.379347,0.7206531524658217,0.7206531524658217
2020-05-22,HP,30.3,30.897083,-0.5970832824707024,0.5970832824707024
2020-05-23,HP,27.5,30.016405,-2.5164051055908203,2.5164051055908203
2020-06-01,HP,28.3,28.089722,0.2102783203125007,0.2102783203125007
2020-06-02,HP,28.4,28.18525,0.21475067138671733,0.21475067138671733
2020-06-03,HP,29.6,28.111094,1.4889064788818374,1.4889064788818374
2020-06-04,HP,29.9,29.300064,0.5999359130859361,0.5999359130859361
2020-06-05,HP,30.4,29.008837,1.3911632537841783,1.3911632537841783
2020-07-01,HP,30.0,30.040388,-0.04038810729980469,0.04038810729980469
2020-07-02,HP,26.4,29.303108,-2.9031082153320327,2.9031082153320327
2020-07-03,HP,29.5,25.393883,4.106117248535156,4.106117248535156
2020-07-04,HP,30.7,28.220589,2.479411315917968,2.479411315917968
2020-07-05,HP,30.7,29.803574,0.8964263916015618,0.8964263916015618
2020-08-01,HP,29.9,29.979431,-0.07943115234375142,0.07943115234375142
2020-08-02,HP,30.8,29.242151,1.5578487396240241,1.5578487396240241
2020-08-03,HP,31.1,29.996645,1.1033550262451186,1.1033550262451186
2020-08-04,HP,28.2,30.877323,-2.6773231506347663,2.6773231506347663
2020-08-05,HP,27.5,27.941826,-0.44182586669921875,0.44182586669921875
2020-09-01,HP,28.4,26.902239,1.4977611541748033,1.4977611541748033
2020-09-02,HP,28.2,27.941826,0.25817413330078054,0.25817413330078054
2020-09-03,HP,29.4,27.941826,1.4581741333007798,1.4581741333007798
2020-09-04,HP,29.6,28.45086,1.1491409301757827,1.1491409301757827
2020-09-05,HP,30.5,29.242151,1.2578487396240234,1.2578487396240234
2020-10-01,HP,27.5,29.688341,-2.1883411407470703,2.1883411407470703
2020-10-02,HP,29.6,26.814116,2.7858844757080092,2.7858844757080092
2020-10-03,HP,30.6,29.062416,1.5375839233398452,1.5375839233398452
2020-10-04,HP,31.8,29.854109,1.945891189575196,1.945891189575196
2020-10-05,HP,30.0,30.697588,-0.6975879669189453,0.6975879669189453
2020-11-01,HP,29.9,26.069431,3.830568695068358,3.830568695068358
2020-11-02,HP,29.9,28.735594,1.1644062042236314,1.1644062042236314
2020-11-03,HP,25.0,28.735594,-3.735593795776367,3.735593795776367
2020-11-04,HP,24.9,24.8636,0.03640022277831889,0.03640022277831889
2020-11-05,HP,24.7,24.8636,-0.1635997772216804,0.1635997772216804
2020-12-01,HP,25.4,24.555946,0.8440536499023423,0.8440536499023423
2020-12-02,HP,25.8,25.285204,0.5147960662841804,0.5147960662841804
2020-12-03,HP,26.2,25.534359,0.6656410217285149,0.6656410217285149
2020-12-04,HP,27.0,25.579111,1.420888900756836,1.420888900756836
2020-12-05,HP,24.3,26.948809,-2.6488086700439446,2.6488086700439446
2020-02-28,Haryana,162.0,157.09213,4.907867431640625,4.907867431640625
2020-02-29,Haryana,158.8,157.84631,0.9536865234375114,0.9536865234375114
2020-03-01,Haryana,125.7,163.9264,-38.22640686035156,38.22640686035156
2020-03-02,Haryana,124.7,123.31197,1.388026428222659,1.388026428222659
2020-03-03,Haryana,120.2,123.967186,-3.767185974121091,3.767185974121091
2020-03-04,Haryana,126.5,122.62651,3.8734893798828125,3.8734893798828125
2020-03-05,Haryana,129.7,125.47784,4.22216339111327,4.22216339111327
2020-03-13,Haryana,128.5,122.06547,6.434532165527344,6.434532165527344
2020-03-14,Haryana,114.1,119.66145,-5.561453247070318,5.561453247070318
2020-03-15,Haryana,205.8,124.028824,81.77117614746095,81.77117614746095
2020-03-16,Haryana,210.4,206.08443,4.315573120117193,4.315573120117193
2020-03-17,Haryana,199.5,204.98021,-5.4802093505859375,5.4802093505859375
2020-03-18,Haryana,214.9,195.0941,19.805899047851568,19.805899047851568
2020-03-19,Haryana,207.9,208.83015,-0.9301544189453068,0.9301544189453068
2020-03-20,Haryana,210.1,202.38785,7.712152099609369,7.712152099609369
2020-03-21,Haryana,214.6,203.68202,10.917977905273432,10.917977905273432
2020-03-22,Haryana,74.2,157.1742,-82.9741943359375,82.9741943359375
2020-03-23,Haryana,75.8,70.54505,5.254948425292966,5.254948425292966
2020-03-24,Haryana,73.2,78.570244,-5.370243835449216,5.370243835449216
2020-03-25,Haryana,70.3,73.7151,-3.4151031494140653,3.4151031494140653
2020-03-26,Haryana,73.8,68.589355,5.210644531249997,5.210644531249997
2020-03-27,Haryana,76.7,71.53324,5.166758728027347,5.166758728027347
2020-03-28,Haryana,79.3,81.74348,-2.443476867675784,2.443476867675784
2020-03-29,Haryana,115.6,120.25247,-4.652471923828131,4.652471923828131
2020-03-30,Haryana,118.0,121.54476,-3.5447616577148438,3.5447616577148438
2020-03-31,Haryana,119.6,128.44421,-8.844213867187506,8.844213867187506
2020-04-01,Haryana,112.8,122.75995,-9.959948730468753,9.959948730468753
2020-04-02,Haryana,114.7,122.20661,-7.506611633300778,7.506611633300778
2020-04-03,Haryana,114.3,114.83356,-0.5335571289062528,0.5335571289062528
2020-04-04,Haryana,102.6,112.34036,-9.74036254882813,9.74036254882813
2020-04-05,Haryana,107.6,99.980644,7.619355773925776,7.619355773925776
2020-04-13,Haryana,116.5,104.20662,12.293380737304688,12.293380737304688
2020-04-14,Haryana,121.2,106.26835,14.931651306152347,14.931651306152347
2020-04-15,Haryana,125.1,111.99587,13.1041275024414,13.1041275024414
2020-04-16,Haryana,125.6,121.201485,4.398515319824213,4.398515319824213
2020-04-17,Haryana,124.3,121.30336,2.9966400146484347,2.9966400146484347
2020-04-18,Haryana,116.8,127.34136,-10.541361999511722,10.541361999511722
2020-04-19,Haryana,123.4,124.04303,-0.6430297851562443,0.6430297851562443
2020-04-20,Haryana,126.5,133.48941,-6.989410400390625,6.989410400390625
2020-04-21,Haryana,125.3,132.49944,-7.19943542480469,7.19943542480469
2020-04-22,Haryana,129.7,131.43361,-1.7336090087890739,1.7336090087890739
2020-04-23,Haryana,115.0,132.01753,-17.017532348632812,17.017532348632812
2020-04-24,Haryana,120.0,127.14344,-7.143440246582031,7.143440246582031
2020-04-25,Haryana,111.6,129.1052,-17.50519409179688,17.50519409179688
2020-04-26,Haryana,189.3,117.03156,72.26843719482423,72.26843719482423
2020-04-27,Haryana,184.2,185.36499,-1.1649902343750114,1.1649902343750114
2020-04-28,Haryana,189.4,179.32622,10.073782348632818,10.073782348632818
2020-04-29,Haryana,185.1,186.14972,-1.0497192382812557,1.0497192382812557
2020-04-30,Haryana,183.5,185.90436,-2.40435791015625,2.40435791015625
2020-05-01,Haryana,187.4,176.5225,10.877493286132818,10.877493286132818
2020-05-02,Haryana,179.9,184.53477,-4.634774780273432,4.634774780273432
2020-05-03,Haryana,89.5,150.18582,-60.685821533203125,60.685821533203125
2020-05-04,Haryana,91.0,97.21472,-6.2147216796875,6.2147216796875
2020-05-05,Haryana,108.2,96.26578,11.934222412109378,11.934222412109378
2020-05-13,Haryana,106.9,111.941124,-5.041123962402338,5.041123962402338
2020-05-14,Haryana,109.1,114.7415,-5.641500854492193,5.641500854492193
2020-05-15,Haryana,120.2,113.818016,6.381983947753909,6.381983947753909
2020-05-16,Haryana,126.3,121.16339,5.136608886718747,5.136608886718747
2020-05-17,Haryana,123.6,129.3061,-5.706106567382818,5.706106567382818
2020-05-18,Haryana,128.5,128.80496,-0.304962158203125,0.304962158203125
2020-05-19,Haryana,131.6,130.0614,1.5385986328124943,1.5385986328124943
2020-05-20,Haryana,131.6,134.47105,-2.871054077148443,2.871054077148443
2020-05-21,Haryana,133.0,134.20032,-1.2003173828125,1.2003173828125
2020-05-22,Haryana,131.6,136.05424,-4.454244995117193,4.454244995117193
2020-05-23,Haryana,122.9,134.93204,-12.03203735351562,12.03203735351562
2020-06-01,Haryana,109.1,133.81346,-24.713461303710943,24.713461303710943
2020-06-02,Haryana,115.8,119.88196,-4.081958007812503,4.081958007812503
2020-06-03,Haryana,118.6,119.57087,-0.9708694458007869,0.9708694458007869
2020-06-04,Haryana,119.4,122.19776,-2.7977615356445256,2.7977615356445256
2020-06-05,Haryana,121.6,120.90024,0.6997619628906193,0.6997619628906193
2020-07-01,Haryana,120.5,126.03955,-5.53955078125,5.53955078125
2020-07-02,Haryana,109.0,128.66006,-19.660064697265625,19.660064697265625
2020-07-03,Haryana,204.6,128.63467,75.96532592773437,75.96532592773437
2020-07-04,Haryana,215.7,202.94922,12.750781249999989,12.750781249999989
2020-07-05,Haryana,217.8,215.09544,2.704556274414074,2.704556274414074
2020-08-01,Haryana,208.0,212.77489,-4.7748870849609375,4.7748870849609375
2020-08-02,Haryana,209.3,204.5079,4.792095947265636,4.792095947265636
2020-08-03,Haryana,209.1,204.61865,4.481347656249994,4.481347656249994
2020-08-04,Haryana,198.2,206.63235,-8.432354736328136,8.432354736328136
2020-08-05,Haryana,110.4,159.63379,-49.233789062499994,49.233789062499994
2020-09-01,Haryana,119.5,104.43018,15.069816589355469,15.069816589355469
2020-09-02,Haryana,114.0,120.10442,-6.104423522949219,6.104423522949219
2020-09-03,Haryana,97.2,117.595985,-20.395985412597653,20.395985412597653
2020-09-04,Haryana,87.6,111.65508,-24.055082702636724,24.055082702636724
2020-09-05,Haryana,99.1,87.578125,11.521874999999994,11.521874999999994
2020-10-01,Haryana,93.2,101.484566,-8.284565734863278,8.284565734863278
2020-10-02,Haryana,228.1,128.80907,99.29093322753906,99.29093322753906
2020-10-03,Haryana,223.9,227.13036,-3.230355834960932,3.230355834960932
2020-10-04,Haryana,237.2,224.78874,12.411257934570301,12.411257934570301
2020-10-05,Haryana,208.2,235.83226,-27.63226013183595,27.63226013183595
2020-11-01,Haryana,205.8,202.31949,3.4805114746093864,3.4805114746093864
2020-11-02,Haryana,210.4,208.18413,2.215872192382818,2.215872192382818
2020-11-03,Haryana,199.5,205.94514,-6.4451446533203125,6.4451446533203125
2020-11-04,Haryana,117.9,162.66496,-44.76496276855468,44.76496276855468
2020-11-05,Haryana,124.0,112.57442,11.425582885742188,11.425582885742188
2020-12-01,Haryana,126.0,119.885086,6.1149139404296875,6.1149139404296875
2020-12-02,Haryana,127.3,122.8061,4.493901062011716,4.493901062011716
2020-12-03,Haryana,129.7,125.617905,4.082095336914051,4.082095336914051
2020-12-04,Haryana,128.4,125.461494,2.9385055541992244,2.9385055541992244
2020-12-05,Haryana,111.2,125.59562,-14.395619201660153,14.395619201660153
2020-02-28,J&K,43.4,44.66851,-1.2685104370117202,1.2685104370117202
2020-02-29,J&K,46.5,45.85115,0.6488494873046875,0.6488494873046875
2020-03-01,J&K,52.0,45.20763,6.792369842529297,6.792369842529297
2020-03-02,J&K,49.9,48.084564,1.8154357910156236,1.8154357910156236
